9312	688615023	XR_659857	XR_659857.1	7955
1038	686747147	XM_002825257	XM_002825257.2	9601
1038	675688121	XM_009005623	XM_009005623.1	9483
1038	675678185	XM_008965597	XM_008965597.1	9597
1038	675678181	XM_008965593	XM_008965593.1	9597
1038	675678178	XM_008965592	XM_008965592.1	9597
1038	671019388	XM_008702291	XM_008702291.1	29073
1038	664715155	XR_544274	XR_544274.1	9798
1038	664715153	XM_008516347	XM_008516347.1	9798
1038	649111714	KJ894729	KJ894729.1	32630
1038	640776153	XR_503802	XR_503802.1	9478
1038	594665554	XM_007180823	XM_007180823.1	310752
1038	593744851	XM_007127723	XM_007127723.1	9755
1038	593744849	XM_007127722	XM_007127722.1	9755
1038	591322933	XM_007087499	XM_007087499.1	74533
1038	545196059	XM_005603167	XM_005603167.1	9796
1038	530406448	XM_005254667	XM_005254667.1	9606
1038	530406446	XM_005254666	XM_005254666.1	9606
1038	478494157	XM_004421370	XM_004421370.1	73337
1038	470596409	XM_004310933	XM_004310933.1	9739
1038	466029934	XM_004274041	XM_004274041.1	9733
1038	426378508	XM_004065331	XM_004065331.1	9595
1038	397466510	XM_003804950	XM_003804950.1	9597
1038	332247373	XM_003272785	XM_003272785.1	61853
1038	194688139	NM_024713	NM_024713.2	9606
1038	168743994	CU693167	CU693167.1	32630
1038	158262056	NR_003954	NR_003954.1	9606
1038	158259502	AK293021	AK293021.1	9606
1038	117645889	AM393535	AM393535.1	32630
1038	114656155	XM_001165269	XM_001165269.1	9598
1038	45709624	BC067801	BC067801.1	9606
1038	11182157	AL138916	AL138916.14	9606
1038	10438985	AK026210	AK026210.1	9606
1038	83404924	BC111000	BC111000.1	9606
1038	21734278	AL833631	AL833631.1	9606
1038	20072804	BC026234	BC026234.1	9606
1038	12053310	AL136908	AL136908.1	9606
1038	602701479	XM_007462523	XM_007462523.1	118797
1038	724936146	XM_010386317	XM_010386317.1	61622
1038	759104737	XM_011354858	XM_011354858.1	132908
1038	744567749	XM_010981163	XM_010981163.1	9838
1038	743738444	XM_010965317	XM_010965317.1	9837
1038	640813781	XM_008065408	XM_008065408.1	9478
1038	586531364	XM_006920527	XM_006920527.1	9402
1038	562821399	XM_006140550	XM_006140550.1	246437
1038	562821397	XM_006140549	XM_006140549.1	246437
7020	83318690	CT009635	CT009635.18	10090
7020	57863218	AC154679	AC154679.2	10090
7020	532042915	XM_005364230	XM_005364230.1	79684
7020	755500610	XM_011239789	XM_011239789.1	10090
7020	133893139	NM_024254	NM_024254.3	10090
7020	15214556	BC012402	BC012402.1	10090
7020	13096839	BC003216	BC003216.1	10090
7020	74220288	AK152570	AK152570.1	10090
7020	74219818	AK168639	AK168639.1	10090
7020	74193289	AK151464	AK151464.1	10090
7020	74181338	AK150905	AK150905.1	10090
7020	26331753	AK036861	AK036861.1	10090
7020	12846253	AK010654	AK010654.1	10090
7020	51593582	BC080661	BC080661.1	10090
7020	795422819	XM_012091997	XM_012091997.1	9531
7020	795422816	XM_012091996	XM_012091996.1	9531
7020	795180324	XM_011989106	XM_011989106.1	9568
7020	724936146	XM_010386317	XM_010386317.1	61622
7020	685549695	XM_009209865	XM_009209865.1	9555
7020	675688121	XM_009005623	XM_009005623.1	9483
7020	675678181	XM_008965593	XM_008965593.1	9597
7020	675678178	XM_008965592	XM_008965592.1	9597
7020	674064975	XM_008841146	XM_008841146.1	1026970
7020	674064973	XM_008841145	XM_008841145.1	1026970
7020	649111714	KJ894729	KJ894729.1	32630
7020	635136905	XM_008017147	XM_008017147.1	60711
7020	635136901	XM_008017145	XM_008017145.1	60711
7020	635136899	XM_008017144	XM_008017144.1	60711
7020	544442279	XM_005559082	XM_005559082.1	9541
7020	544442277	XM_005559081	XM_005559081.1	9541
7020	504130958	XM_004578209	XM_004578209.1	9978
7020	426378508	XM_004065331	XM_004065331.1	9595
7020	426354834	XR_174965	XR_174965.1	9595
7020	402873860	XM_003900723	XM_003900723.1	9555
7020	397466510	XM_003804950	XM_003804950.1	9597
7020	332247373	XM_003272785	XM_003272785.1	61853
7020	194688139	NM_024713	NM_024713.2	9606
7020	168743994	CU693167	CU693167.1	32630
7020	158262056	NR_003954	NR_003954.1	9606
7020	158259502	AK293021	AK293021.1	9606
7020	694958562	XM_009428733	XM_009428733.1	9598
7020	117645889	AM393535	AM393535.1	32630
7020	114656155	XM_001165269	XM_001165269.1	9598
7020	45709624	BC067801	BC067801.1	9606
7020	11182157	AL138916	AL138916.14	9606
7020	10438985	AK026210	AK026210.1	9606
7020	83404924	BC111000	BC111000.1	9606
7020	21734278	AL833631	AL833631.1	9606
7020	20072804	BC026234	BC026234.1	9606
7020	12053310	AL136908	AL136908.1	9606
7020	795495112	XM_011710852	XM_011710852.1	9545
7020	795495107	XM_011710851	XM_011710851.1	9545
7020	672046602	XM_006234712	XM_006234712.2	10116
7020	298916388	FQ219931	FQ219931.1	10116
7020	172354613	NM_001109645	NM_001109645.2	10116
7020	694918747	XR_022405	XR_022405.3	9598
7020	686747150	XM_009249664	XM_009249664.1	9601
7020	686747148	XM_009249662	XM_009249662.1	9601
7020	686747147	XM_002825257	XM_002825257.2	9601
7020	675713516	XR_610660	XR_610660.1	9597
7020	625248281	XM_007617242	XM_007617242.1	10029
7020	625201225	XM_003503587	XM_003503587.2	10029
7020	507578150	XM_004672540	XM_004672540.1	51337
7020	478494157	XM_004421370	XM_004421370.1	73337
7020	472390260	XM_004414387	XM_004414387.1	9708
7020	744567749	XM_010981163	XM_010981163.1	9838
7020	743738444	XM_010965317	XM_010965317.1	9837
7020	560937287	XM_006194388	XM_006194388.1	419612
7020	803317785	XM_012161728	XM_012161728.1	9938
7020	803262484	XR_001031325	XR_001031325.1	9938
7020	803142618	XR_001044941	XR_001044941.1	9940
7020	803091179	XM_004010418	XM_004010418.2	9940
7020	759104737	XM_011354858	XM_011354858.1	132908
7020	752423001	XM_002925208	XM_002925208.2	9646
7020	725563229	XM_003925899	XM_003925899.2	39432
7020	671019388	XM_008702291	XM_008702291.1	29073
7020	664715155	XR_544274	XR_544274.1	9798
7020	664715153	XM_008516347	XM_008516347.1	9798
7020	640813781	XM_008065408	XM_008065408.1	9478
7020	640776153	XR_503802	XR_503802.1	9478
7020	602701479	XM_007462523	XM_007462523.1	118797
7020	594665554	XM_007180823	XM_007180823.1	310752
7020	593744851	XM_007127723	XM_007127723.1	9755
7020	593744849	XM_007127722	XM_007127722.1	9755
7020	586531364	XM_006920527	XM_006920527.1	9402
7020	548482244	XM_005685452	XM_005685452.1	9925
7020	545196059	XM_005603167	XM_005603167.1	9796
7020	524921123	XM_005064776	XM_005064776.1	10036
7020	507963473	XM_004687953	XM_004687953.1	143302
7020	505828571	XM_004609537	XM_004609537.1	42254
7020	470596409	XM_004310933	XM_004310933.1	9739
7020	466029934	XM_004274041	XM_004274041.1	9733
7020	395837620	XM_003791681	XM_003791681.1	30611
7020	768366679	XM_011582332	XM_011582332.1	216574
7020	723121661	XM_010285045	XM_010285045.1	97097
7020	704333695	XM_010174661	XM_010174661.1	279965
7020	704183558	XM_010138026	XM_010138026.1	175836
7020	700418886	XM_009949255	XM_009949255.1	188344
7020	700380611	XM_009931797	XM_009931797.1	30419
7020	700361894	XM_009927187	XM_009927187.1	8969;52644
13142	83318690	CT009635	CT009635.18	10090
13142	57863218	AC154679	AC154679.2	10090
13142	755500610	XM_011239789	XM_011239789.1	10090
13142	532042915	XM_005364230	XM_005364230.1	79684
13142	133893139	NM_024254	NM_024254.3	10090
13142	15214556	BC012402	BC012402.1	10090
13142	13096839	BC003216	BC003216.1	10090
13142	74220288	AK152570	AK152570.1	10090
13142	74219818	AK168639	AK168639.1	10090
13142	74193289	AK151464	AK151464.1	10090
13142	74181338	AK150905	AK150905.1	10090
13142	26331753	AK036861	AK036861.1	10090
13142	12846253	AK010654	AK010654.1	10090
13142	51593582	BC080661	BC080661.1	10090
13142	795495112	XM_011710852	XM_011710852.1	9545
13142	795495107	XM_011710851	XM_011710851.1	9545
13142	795422819	XM_012091997	XM_012091997.1	9531
13142	795422816	XM_012091996	XM_012091996.1	9531
13142	795180324	XM_011989106	XM_011989106.1	9568
13142	685549695	XM_009209865	XM_009209865.1	9555
13142	675688121	XM_009005623	XM_009005623.1	9483
13142	675678181	XM_008965593	XM_008965593.1	9597
13142	675678178	XM_008965592	XM_008965592.1	9597
13142	674064975	XM_008841146	XM_008841146.1	1026970
13142	674064973	XM_008841145	XM_008841145.1	1026970
13142	649111714	KJ894729	KJ894729.1	32630
13142	635136905	XM_008017147	XM_008017147.1	60711
13142	635136901	XM_008017145	XM_008017145.1	60711
13142	635136899	XM_008017144	XM_008017144.1	60711
13142	544442279	XM_005559082	XM_005559082.1	9541
13142	544442277	XM_005559081	XM_005559081.1	9541
13142	504130958	XM_004578209	XM_004578209.1	9978
13142	426378508	XM_004065331	XM_004065331.1	9595
13142	426354834	XR_174965	XR_174965.1	9595
13142	402873860	XM_003900723	XM_003900723.1	9555
13142	397466510	XM_003804950	XM_003804950.1	9597
13142	332247373	XM_003272785	XM_003272785.1	61853
13142	194688139	NM_024713	NM_024713.2	9606
13142	168743994	CU693167	CU693167.1	32630
13142	158262056	NR_003954	NR_003954.1	9606
13142	158259502	AK293021	AK293021.1	9606
13142	694958562	XM_009428733	XM_009428733.1	9598
13142	117645889	AM393535	AM393535.1	32630
13142	114656155	XM_001165269	XM_001165269.1	9598
13142	45709624	BC067801	BC067801.1	9606
13142	11182157	AL138916	AL138916.14	9606
13142	10438985	AK026210	AK026210.1	9606
13142	83404924	BC111000	BC111000.1	9606
13142	21734278	AL833631	AL833631.1	9606
13142	20072804	BC026234	BC026234.1	9606
13142	12053310	AL136908	AL136908.1	9606
13142	724936146	XM_010386317	XM_010386317.1	61622
13142	725563229	XM_003925899	XM_003925899.2	39432
13142	694918747	XR_022405	XR_022405.3	9598
13142	686747150	XM_009249664	XM_009249664.1	9601
13142	686747148	XM_009249662	XM_009249662.1	9601
13142	686747147	XM_002825257	XM_002825257.2	9601
13142	675713516	XR_610660	XR_610660.1	9597
13142	524921123	XM_005064776	XM_005064776.1	10036
13142	507578150	XM_004672540	XM_004672540.1	51337
13142	478494157	XM_004421370	XM_004421370.1	73337
13142	472390260	XM_004414387	XM_004414387.1	9708
13142	672046602	XM_006234712	XM_006234712.2	10116
13142	625248281	XM_007617242	XM_007617242.1	10029
13142	625201225	XM_003503587	XM_003503587.2	10029
13142	298916388	FQ219931	FQ219931.1	10116
13142	172354613	NM_001109645	NM_001109645.2	10116
13142	803317785	XM_012161728	XM_012161728.1	9938
13142	803262484	XR_001031325	XR_001031325.1	9938
13142	803142618	XR_001044941	XR_001044941.1	9940
13142	803091179	XM_004010418	XM_004010418.2	9940
13142	759104737	XM_011354858	XM_011354858.1	132908
13142	752423001	XM_002925208	XM_002925208.2	9646
13142	744567749	XM_010981163	XM_010981163.1	9838
13142	743738444	XM_010965317	XM_010965317.1	9837
13142	671019388	XM_008702291	XM_008702291.1	29073
13142	664715155	XR_544274	XR_544274.1	9798
13142	664715153	XM_008516347	XM_008516347.1	9798
13142	640813781	XM_008065408	XM_008065408.1	9478
13142	640776153	XR_503802	XR_503802.1	9478
13142	602701479	XM_007462523	XM_007462523.1	118797
13142	594665554	XM_007180823	XM_007180823.1	310752
13142	593744851	XM_007127723	XM_007127723.1	9755
13142	593744849	XM_007127722	XM_007127722.1	9755
13142	586531364	XM_006920527	XM_006920527.1	9402
13142	560937287	XM_006194388	XM_006194388.1	419612
13142	548482244	XM_005685452	XM_005685452.1	9925
13142	545196059	XM_005603167	XM_005603167.1	9796
13142	507963473	XM_004687953	XM_004687953.1	143302
13142	470596409	XM_004310933	XM_004310933.1	9739
13142	466029934	XM_004274041	XM_004274041.1	9733
13142	731217121	XM_010624607	XM_010624607.1	885580
13142	513000026	XM_004861494	XM_004861494.1	10181
13142	512923044	XM_004904824	XM_004904824.1	10181
13142	742142723	XM_010844674	XM_010844674.1	43346
13142	655863537	XR_518946	XR_518946.1	9986
13142	655863536	XR_518945	XR_518945.1	9986
13142	655863535	XR_518944	XR_518944.1	9986
13142	655863534	XM_002718010	XM_002718010.2	9986
13142	594064110	XM_006056012	XM_006056012.1	89462
10768	755500610	XM_011239789	XM_011239789.1	10090
10768	133893139	NM_024254	NM_024254.3	10090
10768	15214556	BC012402	BC012402.1	10090
10768	13096839	BC003216	BC003216.1	10090
10768	74220288	AK152570	AK152570.1	10090
10768	74219818	AK168639	AK168639.1	10090
10768	74193289	AK151464	AK151464.1	10090
10768	74181338	AK150905	AK150905.1	10090
10768	26331753	AK036861	AK036861.1	10090
10768	12846253	AK010654	AK010654.1	10090
10768	83318690	CT009635	CT009635.18	10090
10768	57863218	AC154679	AC154679.2	10090
10768	51593582	BC080661	BC080661.1	10090
10768	532042915	XM_005364230	XM_005364230.1	79684
10768	795495112	XM_011710852	XM_011710852.1	9545
10768	795495107	XM_011710851	XM_011710851.1	9545
10768	795422819	XM_012091997	XM_012091997.1	9531
10768	795422816	XM_012091996	XM_012091996.1	9531
10768	795180324	XM_011989106	XM_011989106.1	9568
10768	685549695	XM_009209865	XM_009209865.1	9555
10768	675688121	XM_009005623	XM_009005623.1	9483
10768	675678181	XM_008965593	XM_008965593.1	9597
10768	675678178	XM_008965592	XM_008965592.1	9597
10768	674064975	XM_008841146	XM_008841146.1	1026970
10768	674064973	XM_008841145	XM_008841145.1	1026970
10768	649111714	KJ894729	KJ894729.1	32630
10768	635136905	XM_008017147	XM_008017147.1	60711
10768	635136901	XM_008017145	XM_008017145.1	60711
10768	635136899	XM_008017144	XM_008017144.1	60711
10768	544442279	XM_005559082	XM_005559082.1	9541
10768	544442277	XM_005559081	XM_005559081.1	9541
10768	504130958	XM_004578209	XM_004578209.1	9978
10768	426378508	XM_004065331	XM_004065331.1	9595
10768	426354834	XR_174965	XR_174965.1	9595
10768	402873860	XM_003900723	XM_003900723.1	9555
10768	397466510	XM_003804950	XM_003804950.1	9597
10768	332247373	XM_003272785	XM_003272785.1	61853
10768	194688139	NM_024713	NM_024713.2	9606
10768	168743994	CU693167	CU693167.1	32630
10768	158262056	NR_003954	NR_003954.1	9606
10768	158259502	AK293021	AK293021.1	9606
10768	694958562	XM_009428733	XM_009428733.1	9598
10768	117645889	AM393535	AM393535.1	32630
10768	114656155	XM_001165269	XM_001165269.1	9598
10768	45709624	BC067801	BC067801.1	9606
10768	11182157	AL138916	AL138916.14	9606
10768	10438985	AK026210	AK026210.1	9606
10768	83404924	BC111000	BC111000.1	9606
10768	21734278	AL833631	AL833631.1	9606
10768	20072804	BC026234	BC026234.1	9606
10768	12053310	AL136908	AL136908.1	9606
10768	724936146	XM_010386317	XM_010386317.1	61622
10768	694918747	XR_022405	XR_022405.3	9598
10768	686747150	XM_009249664	XM_009249664.1	9601
10768	686747148	XM_009249662	XM_009249662.1	9601
10768	686747147	XM_002825257	XM_002825257.2	9601
10768	675713516	XR_610660	XR_610660.1	9597
10768	664715155	XR_544274	XR_544274.1	9798
10768	664715153	XM_008516347	XM_008516347.1	9798
10768	545196059	XM_005603167	XM_005603167.1	9796
10768	507578150	XM_004672540	XM_004672540.1	51337
10768	505828571	XM_004609537	XM_004609537.1	42254
10768	478494157	XM_004421370	XM_004421370.1	73337
10768	395837620	XM_003791681	XM_003791681.1	30611
10768	795372085	XM_011932690	XM_011932690.1	336983
10768	759104737	XM_011354858	XM_011354858.1	132908
10768	731217121	XM_010624607	XM_010624607.1	885580
10768	725563229	XM_003925899	XM_003925899.2	39432
10768	640813781	XM_008065408	XM_008065408.1	9478
10768	586531364	XM_006920527	XM_006920527.1	9402
10768	513000026	XM_004861494	XM_004861494.1	10181
10768	512923044	XM_004904824	XM_004904824.1	10181
10768	507963473	XM_004687953	XM_004687953.1	143302
10768	23894529	AL683897	AL683897.5	10090
10768	731505640	XM_003418633	XM_003418633.2	9785
10768	700380611	XM_009931797	XM_009931797.1	30419
10768	694662348	XM_009487931	XM_009487931.1	36300
10768	655863537	XR_518946	XR_518946.1	9986
10768	655863536	XR_518945	XR_518945.1	9986
10768	655863535	XR_518944	XR_518944.1	9986
10768	655863534	XM_002718010	XM_002718010.2	9986
10768	533132406	XM_005381162	XM_005381162.1	34839
10768	533132404	XM_005381161	XM_005381161.1	34839
10768	533132402	XM_005381160	XM_005381160.1	34839
10768	533132400	XM_005381159	XM_005381159.1	34839
10768	532103190	XM_005337141	XM_005337141.1	43179
10768	719731683	XM_010214759	XM_010214759.1	94827
10768	641704735	XM_008142954	XM_008142954.1	29078
10768	584039266	XM_006778177	XM_006778177.1	225400
10768	558119418	XM_006087477	XM_006087477.1	59463
10768	554588926	XM_005885755	XM_005885755.1	109478
10768	507695521	XM_004643128	XM_004643128.1	10160
10768	768366679	XM_011582332	XM_011582332.1	216574
10768	723121661	XM_010285045	XM_010285045.1	97097
10768	704333695	XM_010174661	XM_010174661.1	279965
10768	704271889	XM_010156055	XM_010156055.1	54383
10768	700418886	XM_009949255	XM_009949255.1	188344
10768	700361894	XM_009927187	XM_009927187.1	8969;52644
10768	698396404	XM_009809368	XM_009809368.1	37040
10768	694860309	XM_009473682	XM_009473682.1	128390
15939	755500610	XM_011239789	XM_011239789.1	10090
15939	133893139	NM_024254	NM_024254.3	10090
15939	15214556	BC012402	BC012402.1	10090
15939	13096839	BC003216	BC003216.1	10090
15939	74219818	AK168639	AK168639.1	10090
15939	74193289	AK151464	AK151464.1	10090
15939	74181338	AK150905	AK150905.1	10090
15939	26331753	AK036861	AK036861.1	10090
15939	12846253	AK010654	AK010654.1	10090
15939	83318690	CT009635	CT009635.18	10090
15939	57863218	AC154679	AC154679.2	10090
15939	51593582	BC080661	BC080661.1	10090
15939	74220288	AK152570	AK152570.1	10090
15939	672046602	XM_006234712	XM_006234712.2	10116
15939	172354613	NM_001109645	NM_001109645.2	10116
15939	625248281	XM_007617242	XM_007617242.1	10029
15939	625201225	XM_003503587	XM_003503587.2	10029
15939	532042915	XM_005364230	XM_005364230.1	79684
15939	589960284	XM_006992658	XM_006992658.1	230844
15939	674064975	XM_008841146	XM_008841146.1	1026970
15939	674064973	XM_008841145	XM_008841145.1	1026970
15939	524921123	XM_005064776	XM_005064776.1	10036
15939	759104737	XM_011354858	XM_011354858.1	132908
15939	23894529	AL683897	AL683897.5	10090
15939	298916388	FQ219931	FQ219931.1	10116
18839	354791246	JN955747	JN955747.1	10090
18839	354785755	JN950256	JN950256.1	10090
18839	257467656	NM_194061	NM_194061.2	10090
18839	34536610	AK128948	AK128948.1	10090
18839	68532090	AC157667	AC157667.11	10090
18839	51259787	BC079889	BC079889.1	10090
18839	672049393	XM_006236338	XM_006236338.2	10116
18839	672049392	XM_231616	XM_231616.8	10116
18839	672018155	XM_008775698	XM_008775698.1	10116
18839	672018153	XM_008775697	XM_008775697.1	10116
18839	672018151	XM_008775696	XM_008775696.1	10116
18839	672018150	XM_006224868	XM_006224868.2	10116
18839	672018149	XM_006224865	XM_006224865.2	10116
18839	672018148	XM_001069222	XM_001069222.5	10116
18839	26351696	AK085604	AK085604.1	10090
18839	589955770	XM_006990442	XM_006990442.1	230844
18839	524965133	XM_005082420	XM_005082420.1	10036
18839	625285961	XM_007636514	XM_007636514.1	10029
18839	625200330	XM_007643832	XM_007643832.1	10029
18839	635116599	XM_007983087	XM_007983087.1	60711
18839	532046192	XM_005365837	XM_005365837.1	79684
18839	795295243	XM_012068279	XM_012068279.1	9531
18839	795295234	XM_012068278	XM_012068278.1	9531
18839	795225581	XM_011995505	XM_011995505.1	9568
18839	795161021	XM_011941279	XM_011941279.1	336983
18839	795161016	XM_011941278	XM_011941278.1	336983
18839	795161012	XM_011941277	XM_011941277.1	336983
18839	724960868	XM_010356304	XM_010356304.1	61622
18839	724960866	XM_010356303	XM_010356303.1	61622
18839	685533522	XM_009203952	XM_009203952.1	9555
18839	667325846	XM_008591458	XM_008591458.1	482537
18839	795573873	XM_011723726	XM_011723726.1	9545
18839	795573867	XM_011723724	XM_011723724.1	9545
18839	795573863	XM_011723723	XM_011723723.1	9545
18839	795573858	XM_011723722	XM_011723722.1	9545
